date,StockCode,open,high,low,close,volume,Type,Title,PublishTime,URL,Head,Content,ArticleID,Page
2025-10-06,PLX,34.0,34.15,33.7,34.15,921500,,,,,,,,
2025-10-07,PLX,34.3,34.35,33.9,33.9,891600,,,,,,,,
2025-10-08,PLX,34.3,34.4,33.9,33.95,1039400,,,,,,,,
2025-10-09,PLX,34.0,34.4,33.85,34.1,1216800,,,,,,,,
2025-10-10,PLX,34.15,34.25,33.95,34.05,1171100,,,,,,,,
2025-10-13,PLX,33.7,34.05,33.55,34.05,1238600,,,,,,,,
2025-10-14,PLX,34.05,34.3,33.5,33.6,1916500,,,,,,,,
2025-10-15,PLX,33.6,33.9,33.55,33.7,1660100,,,,,,,,
2025-10-16,PLX,33.7,33.9,33.4,33.7,1735700,,,,,,,,
2025-10-17,PLX,33.7,33.75,33.45,33.55,1940900,,,,,,,,
2025-10-20,PLX,33.5,33.5,32.5,32.7,2222300,,,,,,,,
2025-10-21,PLX,32.8,33.5,32.8,33.35,1522900,,,,,,,,
2025-10-22,PLX,33.5,34.5,33.4,34.25,2047700,Tin mới nhất,Phân tích kỹ thuật phiên chiều 22/10: Giằng co mạnh,2025-10-22 13:04:17,/2025/10/phan-tich-ky-thuat-phien-chieu-2210-giang-co-manh-585-1364120.htm,"VN-Index mở cửa tích cực nhưng lại rơi vào trạng thái điều chỉnh sau đó. Người viết dự kiến đáy cũ tháng 8/2025 sẽ tiếp tục được thử thách. Trong khi đó, HNX-Index tiếp tục bám vào Lower Band của Bollinger Bands.",,1364120.0,3.0
2025-10-23,PLX,34.6,34.95,34.25,34.25,1270200,,,,,,,,
2025-10-24,PLX,34.8,34.85,34.25,34.3,1108600,,,,,,,,
2025-10-27,PLX,34.8,34.8,34.15,34.15,776900,Tin mới nhất,"PJC tăng lãi 51%, chuyển quyền sở hữu sang Petrolimex",2025-10-27 14:57:05,/2025/10/pjc-tang-lai-51-chuyen-quyen-so-huu-sang-petrolimex-737-1365681.htm,"CTCP Thương mại và Vận tải Petrolimex Hà Nội (HNX: PJC) tăng trưởng mạnh trong quý 3/2025 nhờ sản lượng cải thiện so với cùng kỳ. Cùng với đó, hơn 51% cổ phần Công ty sắp được chuyển giao về Petrolimex (HOSE: PLX).",,1365681.0,3.0
2025-10-27,PLX,34.8,34.8,34.15,34.15,776900,Kết quả - Kế hoạch kinh doanh,"PJC tăng lãi 51%, chuyển quyền sở hữu sang Petrolimex",2025-10-27 14:57:05,/2025/10/pjc-tang-lai-51-chuyen-quyen-so-huu-sang-petrolimex-737-1365681.htm,"CTCP Thương mại và Vận tải Petrolimex Hà Nội (HNX: PJC) tăng trưởng mạnh trong quý 3/2025 nhờ sản lượng cải thiện so với cùng kỳ. Cùng với đó, hơn 51% cổ phần Công ty sắp được chuyển giao về Petrolimex (HOSE: PLX).",,1365681.0,2.0
2025-10-27,PLX,34.8,34.8,34.15,34.15,776900,Giao dịch CĐ lớn - CĐ nội bộ,"PJC tăng lãi 51%, chuyển quyền sở hữu sang Petrolimex",2025-10-27 14:57:05,/2025/10/pjc-tang-lai-51-chuyen-quyen-so-huu-sang-petrolimex-737-1365681.htm,"CTCP Thương mại và Vận tải Petrolimex Hà Nội (HNX: PJC) tăng trưởng mạnh trong quý 3/2025 nhờ sản lượng cải thiện so với cùng kỳ. Cùng với đó, hơn 51% cổ phần Công ty sắp được chuyển giao về Petrolimex (HOSE: PLX).",,1365681.0,1.0
2025-10-28,PLX,34.15,34.3,33.85,34.05,641700,Tin mới nhất,PLX: Thông báo chấm dứt hoạt động Văn phòng Giao dịch,2025-10-28 17:04:03,/2025/10/plx-thong-bao-cham-dut-hoat-dong-van-phong-giao-dich-830-1366422.htm,,,1366422.0,3.0
2025-10-29,PLX,34.1,34.5,34.0,34.5,1345200,,,,,,,,
2025-10-30,PLX,34.6,34.8,34.4,34.55,793900,Tin mới nhất,PLX: BCTC quý 3 năm 2025,2025-10-30 00:00:00,/2025/10/plx-bctc-quy-3-nam-2025-737-1368280.htm,,,1368280.0,2.0
2025-10-30,PLX,34.6,34.8,34.4,34.55,793900,Tin mới nhất,PLX: BCTC Hợp nhất quý 3 năm 2025,2025-10-30 00:00:00,/2025/10/plx-bctc-hop-nhat-quy-3-nam-2025-737-1368176.htm,,,1368176.0,2.0
2025-10-30,PLX,34.6,34.8,34.4,34.55,793900,Kết quả - Kế hoạch kinh doanh,PLX: BCTC Hợp nhất quý 3 năm 2025,2025-10-30 00:00:00,/2025/10/plx-bctc-hop-nhat-quy-3-nam-2025-737-1368176.htm,,,1368176.0,1.0
2025-10-30,PLX,34.6,34.8,34.4,34.55,793900,Kết quả - Kế hoạch kinh doanh,PLX: BCTC quý 3 năm 2025,2025-10-30 00:00:00,/2025/10/plx-bctc-quy-3-nam-2025-737-1368280.htm,,,1368280.0,2.0
2025-10-31,PLX,34.55,35.5,34.55,34.55,2937600,Tin mới nhất,PLX: Bổ nhiệm lại Ông Lê Huy Hiệp tiếp tục giữ chức vụ Trưởng Ban kiểm toán,2025-10-31 16:27:48,/2025/10/plx-bo-nhiem-lai-ong-le-huy-hiep-tiep-tuc-giu-chuc-vu-truong-ban-kiem-toan-214-1368270.htm,​,,1368270.0,2.0
2025-10-31,PLX,34.55,35.5,34.55,34.55,2937600,Thay đổi nhân sự,PLX: Bổ nhiệm lại Ông Lê Huy Hiệp tiếp tục giữ chức vụ Trưởng Ban kiểm toán,2025-10-31 16:27:48,/2025/10/plx-bo-nhiem-lai-ong-le-huy-hiep-tiep-tuc-giu-chuc-vu-truong-ban-kiem-toan-214-1368270.htm,​,,1368270.0,1.0
2025-11-03,PLX,35.0,35.0,34.3,34.3,1161500,Tin mới nhất,PLX: Giải trình BCTC quý 3/2025 so với cùng kỳ năm trước,2025-11-03 08:31:47,/2025/11/plx-giai-trinh-bctc-quy-3-2025-so-voi-cung-ky-nam-truoc-737-1368607.htm,,,1368607.0,2.0
2025-11-03,PLX,35.0,35.0,34.3,34.3,1161500,Kết quả - Kế hoạch kinh doanh,PLX: Giải trình BCTC quý 3/2025 so với cùng kỳ năm trước,2025-11-03 08:31:47,/2025/11/plx-giai-trinh-bctc-quy-3-2025-so-voi-cung-ky-nam-truoc-737-1368607.htm,,,1368607.0,1.0
2025-11-04,PLX,34.2,34.5,33.75,34.2,1942900,,,,,,,,
2025-11-05,PLX,34.3,36.1,34.3,35.2,4302700,,,,,,,,
2025-11-06,PLX,35.3,35.4,34.7,34.75,2001900,,,,,,,,
2025-11-07,PLX,34.8,35.0,34.0,34.0,2556500,,,,,,,,
2025-11-10,PLX,34.15,34.4,33.9,33.9,1622400,,,,,,,,
2025-11-11,PLX,33.95,34.1,33.7,33.75,1320500,,,,,,,,
2025-11-12,PLX,34.0,34.05,33.75,34.05,1081700,,,,,,,,
2025-11-13,PLX,34.05,35.05,34.0,34.5,2597000,,,,,,,,
2025-11-14,PLX,34.55,34.85,34.4,34.5,1409500,,,,,,,,
2025-11-17,PLX,34.55,34.7,34.4,34.7,1654200,Tin mới nhất,"Vingroup bỏ xa đối thủ trong cuộc đua tiền mặt, 13 doanh nghiệp nắm giữ trên 20,000 tỷ đồng",2025-11-17 13:02:00,/2025/11/vingroup-bo-xa-doi-thu-trong-cuoc-dua-tien-mat-13-doanh-nghiep-nam-giu-tren-20000-ty-dong-737-1371225.htm,"Trong cuộc đua tiền mặt quý 3/2025, Tập đoàn Vingroup dẫn đầu với hơn 80,000 tỷ đồng, bỏ xa các công ty khác trong top 10.",,1371225.0,1.0
2025-11-17,PLX,34.55,34.7,34.4,34.7,1654200,Kết quả - Kế hoạch kinh doanh,"Vingroup bỏ xa đối thủ trong cuộc đua tiền mặt, 13 doanh nghiệp nắm giữ trên 20,000 tỷ đồng",2025-11-17 13:02:00,/2025/11/vingroup-bo-xa-doi-thu-trong-cuoc-dua-tien-mat-13-doanh-nghiep-nam-giu-tren-20000-ty-dong-737-1371225.htm,"Trong cuộc đua tiền mặt quý 3/2025, Tập đoàn Vingroup dẫn đầu với hơn 80,000 tỷ đồng, bỏ xa các công ty khác trong top 10.",,1371225.0,1.0
2025-11-18,PLX,34.65,35.1,34.55,34.55,2769100,,,,,,,,
2025-11-19,PLX,34.55,34.85,34.4,34.7,1997700,,,,,,,,
2025-11-20,PLX,34.75,34.85,34.3,34.4,1406200,,,,,,,,
2025-11-21,PLX,34.25,34.35,33.8,33.95,2146100,,,,,,,,
2025-11-24,PLX,33.9,34.1,33.75,33.85,806300,,,,,,,,
2025-11-25,PLX,33.85,33.95,33.45,33.5,1547200,Tin mới nhất,PLX: CBTT chuyển nhượng quyền sở hữu cổ phiếu,2025-11-25 16:54:11,/2025/11/plx-cbtt-chuyen-nhuong-quyen-so-huu-co-phieu-739-1375414.htm,,,1375414.0,1.0
2025-11-25,PLX,33.85,33.95,33.45,33.5,1547200,Giao dịch CĐ lớn - CĐ nội bộ,PLX: CBTT chuyển nhượng quyền sở hữu cổ phiếu,2025-11-25 16:54:11,/2025/11/plx-cbtt-chuyen-nhuong-quyen-so-huu-co-phieu-739-1375414.htm,,,1375414.0,1.0
2025-11-26,PLX,33.55,34.05,33.55,33.85,592900,,,,,,,,
2025-11-27,PLX,33.85,34.1,33.7,34.0,684000,,,,,,,,
2025-11-28,PLX,34.0,34.05,33.7,33.9,913400,,,,,,,,
2025-12-01,PLX,33.9,34.5,33.9,34.45,1418900,Tin mới nhất,PLX: Nghị quyết HĐQT về việc phê duyệt các nội dung liên quan đến việc triển khai  bán thỏa thuận phần vốn góp tại Petrolimex Lào,2025-12-01 15:00:29,/2025/12/plx-nghi-quyet-hdqt-ve-viec-phe-duyet-cac-noi-dung-lien-quan-den-viec-trien-khai-ban-thoa-thuan-phan-von-gop-tai-petrolimex-lao-737-1377199.htm,,,1377199.0,1.0
2025-12-01,PLX,33.9,34.5,33.9,34.45,1418900,Kết quả - Kế hoạch kinh doanh,PLX: Nghị quyết HĐQT về việc phê duyệt các nội dung liên quan đến việc triển khai  bán thỏa thuận phần vốn góp tại Petrolimex Lào,2025-12-01 15:00:29,/2025/12/plx-nghi-quyet-hdqt-ve-viec-phe-duyet-cac-noi-dung-lien-quan-den-viec-trien-khai-ban-thoa-thuan-phan-von-gop-tai-petrolimex-lao-737-1377199.htm,,,1377199.0,1.0
2025-12-02,PLX,34.4,34.9,34.2,34.85,1938700,,,,,,,,
2025-12-03,PLX,35.2,35.35,34.55,34.6,1597900,,,,,,,,
2025-12-04,PLX,34.8,35.1,34.55,34.95,1749600,,,,,,,,
2025-12-05,PLX,34.95,34.95,34.3,34.4,1113500,,,,,,,,
2025-12-08,PLX,34.45,36.3,34.4,36.05,3941600,,,,,,,,
2025-12-09,PLX,35.8,35.8,34.9,35.0,1603100,,,,,,,,
2025-12-10,PLX,35.1,35.1,34.5,34.6,1073800,,,,,,,,
2025-12-11,PLX,34.7,34.8,34.35,34.4,898200,,,,,,,,
2025-12-12,PLX,34.4,34.45,33.5,33.7,1618800,,,,,,,,
2025-12-15,PLX,33.85,33.9,33.6,33.9,629200,,,,,,,,
2025-12-16,PLX,34.0,34.55,33.3,34.4,1592700,,,,,,,,
2025-12-17,PLX,34.3,35.6,34.3,34.65,3253800,,,,,,,,
2025-12-18,PLX,34.85,35.15,34.6,34.8,935500,,,,,,,,
2025-12-19,PLX,34.8,35.2,34.65,34.85,1086500,,,,,,,,
2025-12-22,PLX,34.9,35.3,34.9,35.3,1460400,,,,,,,,
2025-12-23,PLX,35.45,36.1,34.9,35.6,3530800,,,,,,,,
2025-12-24,PLX,35.55,35.65,35.15,35.15,1058800,,,,,,,,
2025-12-25,PLX,35.45,35.9,35.05,35.05,1864700,,,,,,,,
2025-12-26,PLX,35.05,35.55,34.7,35.55,1963300,,,,,,,,
2025-12-29,PLX,35.7,37.0,35.6,36.5,5305400,,,,,,,,
2025-12-30,PLX,36.6,36.6,35.7,35.75,1525900,,,,,,,,
2025-12-31,PLX,35.95,36.3,35.3,35.3,1541000,,,,,,,,
2025-06-25,SAB,46.42,47.51,46.42,47.32,1763863,,,,,,,,
2025-06-26,SAB,47.69,47.79,47.32,47.51,1285061,,,,,,,,
2025-06-27,SAB,47.6,47.88,47.32,47.6,3003369,,,,,,,,
2025-06-30,SAB,47.6,47.75,46.9,47.0,1926448,,,,,,,,
2025-07-01,SAB,47.0,47.0,46.5,46.55,906758,Tin mới nhất,IR Awards 2025: 460 doanh nghiệp niêm yết hoàn thành tốt nghĩa vụ công bố thông tin năm 2025,2025-07-01 10:02:00,/2025/07/ir-awards-2025-460-doanh-nghiep-niem-yet-hoan-thanh-tot-nghia-vu-cong-bo-thong-tin-nam-2025-830-1323066.htm,"Tỷ lệ Doanh nghiệp đạt Chuẩn Công bố thông tin năm 2025 tăng mạnh 7 điểm phần trăm so với năm 2024, đạt mức 67%.",,1323066.0,6.0
2025-07-02,SAB,46.5,46.5,46.1,46.4,1100593,,,,,,,,
2025-07-03,SAB,46.4,46.6,46.25,46.25,1536347,,,,,,,,
2025-07-04,SAB,46.6,46.6,46.3,46.4,849176,,,,,,,,
2025-07-07,SAB,46.5,46.65,46.3,46.4,1321381,,,,,,,,
2025-07-08,SAB,46.45,46.85,46.45,46.85,1640468,,,,,,,,
2025-07-09,SAB,47.0,47.75,46.9,47.65,2603822,,,,,,,,
2025-07-10,SAB,47.7,48.35,47.7,48.1,2152137,,,,,,,,
2025-07-11,SAB,48.1,48.25,47.5,48.15,2444000,,,,,,,,
2025-07-14,SAB,48.15,48.35,47.65,48.0,1272000,,,,,,,,
2025-07-15,SAB,48.0,48.9,47.95,48.05,2151700,,,,,,,,
2025-07-16,SAB,48.05,48.15,47.65,48.0,1366400,,,,,,,,
2025-07-17,SAB,48.05,48.7,47.85,48.4,2042400,,,,,,,,
2025-07-18,SAB,48.55,48.55,48.0,48.2,1338400,,,,,,,,
2025-07-21,SAB,48.05,48.35,47.7,47.7,1645300,,,,,,,,
2025-07-22,SAB,47.75,47.9,47.5,47.8,797900,,,,,,,,
2025-07-23,SAB,47.85,48.9,47.5,48.6,2660200,,,,,,,,
2025-07-24,SAB,48.95,50.0,48.7,49.0,2245700,,,,,,,,
2025-07-25,SAB,49.0,49.1,48.85,49.1,1335000,Tin mới nhất,SAB: BCTC Hợp nhất quý 2 năm 2025,2025-07-25 00:00:00,/2025/07/sab-bctc-hop-nhat-quy-2-nam-2025-737-1333137.htm,,,1333137.0,5.0
2025-07-25,SAB,49.0,49.1,48.85,49.1,1335000,Tin mới nhất,SAB: BCTC quý 2 năm 2025,2025-07-25 00:00:00,/2025/07/sab-bctc-quy-2-nam-2025-737-1333139.htm,,,1333139.0,5.0
2025-07-25,SAB,49.0,49.1,48.85,49.1,1335000,Kết quả - Kế hoạch kinh doanh,SAB: BCTC Hợp nhất quý 2 năm 2025,2025-07-25 00:00:00,/2025/07/sab-bctc-hop-nhat-quy-2-nam-2025-737-1333137.htm,,,1333137.0,4.0
2025-07-25,SAB,49.0,49.1,48.85,49.1,1335000,Kết quả - Kế hoạch kinh doanh,SAB: BCTC quý 2 năm 2025,2025-07-25 00:00:00,/2025/07/sab-bctc-quy-2-nam-2025-737-1333139.htm,,,1333139.0,4.0
2025-07-25,SAB,49.0,49.1,48.85,49.1,1335000,Tin mới nhất,SAB: Giải trình BCTC quý 2/2025,2025-07-25 18:06:21,/2025/07/sab-giai-trinh-bctc-quy-2-2025-737-1333126.htm,,,1333126.0,5.0
2025-07-25,SAB,49.0,49.1,48.85,49.1,1335000,Kết quả - Kế hoạch kinh doanh,SAB: Giải trình BCTC quý 2/2025,2025-07-25 18:06:21,/2025/07/sab-giai-trinh-bctc-quy-2-2025-737-1333126.htm,,,1333126.0,4.0
2025-07-28,SAB,49.35,49.5,48.9,49.3,2668300,,,,,,,,
2025-07-29,SAB,49.3,49.5,47.35,47.35,2638000,,,,,,,,
2025-07-30,SAB,47.4,47.8,47.35,47.6,2020500,,,,,,,,
2025-07-31,SAB,47.7,48.4,47.5,47.65,1914100,Tin mới nhất,SAB: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,2025-07-31 15:21:27,/2025/07/sab-bao-cao-tinh-hinh-quan-tri-6-thang-dau-nam-2025-737-1336043.htm,,,1336043.0,5.0
2025-07-31,SAB,47.7,48.4,47.5,47.65,1914100,Kết quả - Kế hoạch kinh doanh,SAB: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,2025-07-31 15:21:27,/2025/07/sab-bao-cao-tinh-hinh-quan-tri-6-thang-dau-nam-2025-737-1336043.htm,,,1336043.0,4.0
2025-08-01,SAB,47.7,48.05,47.7,47.95,1031600,,,,,,,,
2025-08-04,SAB,48.0,48.1,47.65,48.1,804800,,,,,,,,
2025-08-05,SAB,48.1,48.2,47.4,47.5,2101200,,,,,,,,
2025-08-06,SAB,47.6,48.15,47.35,47.8,980700,,,,,,,,
2025-08-07,SAB,48.0,48.0,47.55,47.7,860100,,,,,,,,
2025-08-08,SAB,47.7,48.15,47.6,47.85,930800,,,,,,,,
2025-08-11,SAB,48.0,48.55,48.0,48.2,1467500,,,,,,,,
2025-08-12,SAB,48.4,48.55,48.2,48.3,1258100,,,,,,,,
2025-08-13,SAB,48.45,48.45,47.85,47.95,1126700,,,,,,,,
2025-08-14,SAB,48.1,48.1,47.75,47.9,1143800,,,,,,,,
2025-08-15,SAB,47.95,47.95,47.4,47.5,1553000,,,,,,,,
2025-08-18,SAB,47.55,47.75,47.15,47.15,962200,,,,,,,,
2025-08-19,SAB,47.25,47.35,47.05,47.15,1046500,,,,,,,,
2025-08-20,SAB,47.15,47.15,46.55,46.75,1212700,,,,,,,,
2025-08-21,SAB,46.55,46.9,46.3,46.6,1406200,,,,,,,,
2025-08-22,SAB,46.5,46.6,45.7,45.8,1847600,,,,,,,,
2025-08-25,SAB,45.8,46.0,45.5,45.6,990900,,,,,,,,
2025-08-26,SAB,45.6,45.9,45.45,45.9,696900,,,,,,,,
2025-08-27,SAB,46.1,46.3,45.85,46.0,1209900,,,,,,,,
2025-08-28,SAB,46.0,46.65,46.0,46.55,545500,,,,,,,,
2025-08-29,SAB,46.8,46.9,46.55,46.55,788100,Tin mới nhất,SAB: BCTC Hợp nhất 6 tháng đầu năm 2025,2025-08-29 00:00:00,/2025/08/sab-bctc-hop-nhat-6-thang-dau-nam-2025-737-1347965.htm,,,1347965.0,4.0
2025-08-29,SAB,46.8,46.9,46.55,46.55,788100,Tin mới nhất,SAB: BCTC 6 tháng đầu năm 2025,2025-08-29 00:00:00,/2025/08/sab-bctc-6-thang-dau-nam-2025-737-1347629.htm,,,1347629.0,4.0
2025-08-29,SAB,46.8,46.9,46.55,46.55,788100,Kết quả - Kế hoạch kinh doanh,SAB: BCTC Hợp nhất 6 tháng đầu năm 2025,2025-08-29 00:00:00,/2025/08/sab-bctc-hop-nhat-6-thang-dau-nam-2025-737-1347965.htm,,,1347965.0,3.0
2025-08-29,SAB,46.8,46.9,46.55,46.55,788100,Kết quả - Kế hoạch kinh doanh,SAB: BCTC 6 tháng đầu năm 2025,2025-08-29 00:00:00,/2025/08/sab-bctc-6-thang-dau-nam-2025-737-1347629.htm,,,1347629.0,3.0
2025-08-29,SAB,46.8,46.9,46.55,46.55,788100,Tin mới nhất,SAB: Giải trình BCTC Riêng soát xét bán niên năm 2025 so với cùng kỳ năm trước,2025-08-29 18:10:07,/2025/08/sab-giai-trinh-bctc-rieng-soat-xet-ban-nien-nam-2025-so-voi-cung-ky-nam-truoc-737-1347631.htm,,,1347631.0,4.0
2025-08-29,SAB,46.8,46.9,46.55,46.55,788100,Kết quả - Kế hoạch kinh doanh,SAB: Giải trình BCTC Riêng soát xét bán niên năm 2025 so với cùng kỳ năm trước,2025-08-29 18:10:07,/2025/08/sab-giai-trinh-bctc-rieng-soat-xet-ban-nien-nam-2025-so-voi-cung-ky-nam-truoc-737-1347631.htm,,,1347631.0,3.0
2025-09-03,SAB,46.6,46.6,46.25,46.35,558900,Tin mới nhất,SAB: CBTT gia hạn các khoản vay nội bộ của CTCP Nước giải khát Chương Dương với SABECO,2025-09-03 09:44:51,/2025/09/sab-cbtt-gia-han-cac-khoan-vay-noi-bo-cua-ctcp-nuoc-giai-khat-chuong-duong-voi-sabeco-830-1347944.htm,,,1347944.0,4.0
2025-09-03,SAB,46.6,46.6,46.25,46.35,558900,Tin mới nhất,SAB: Giải trình biến động KQKD 6 tháng đầu năm 2025 đã soát xét so với cùng kỳ năm trước,2025-09-03 09:46:02,/2025/09/sab-giai-trinh-bien-dong-kqkd-6-thang-dau-nam-2025-da-soat-xet-so-voi-cung-ky-nam-truoc-737-1347945.htm,,,1347945.0,4.0
2025-09-03,SAB,46.6,46.6,46.25,46.35,558900,Kết quả - Kế hoạch kinh doanh,SAB: Giải trình biến động KQKD 6 tháng đầu năm 2025 đã soát xét so với cùng kỳ năm trước,2025-09-03 09:46:02,/2025/09/sab-giai-trinh-bien-dong-kqkd-6-thang-dau-nam-2025-da-soat-xet-so-voi-cung-ky-nam-truoc-737-1347945.htm,,,1347945.0,3.0
2025-09-04,SAB,46.5,47.2,46.35,47.1,1013000,Tin mới nhất,SAB: Nghị quyết HĐQT về việc thông qua giao dịch với SATRACO và SBCO,2025-09-04 16:51:33,/2025/09/sab-nghi-quyet-hdqt-ve-viec-thong-qua-giao-dich-voi-satraco-va-sbco-737-1349255.htm,,,1349255.0,3.0
2025-09-04,SAB,46.5,47.2,46.35,47.1,1013000,Kết quả - Kế hoạch kinh doanh,SAB: Nghị quyết HĐQT về việc thông qua giao dịch với SATRACO và SBCO,2025-09-04 16:51:33,/2025/09/sab-nghi-quyet-hdqt-ve-viec-thong-qua-giao-dich-voi-satraco-va-sbco-737-1349255.htm,,,1349255.0,3.0
2025-09-05,SAB,47.25,47.5,47.1,47.3,1242400,,,,,,,,
2025-09-08,SAB,47.5,47.55,46.75,46.8,869100,,,,,,,,
2025-09-09,SAB,46.75,46.8,46.2,46.3,858200,,,,,,,,
2025-09-10,SAB,46.5,46.6,46.15,46.25,506700,Tin mới nhất,"SCD muốn gia hạn gần 500 tỷ đồng nợ vay tại SAB, nhấn mạnh khả năng phá sản",2025-09-10 18:07:29,/2025/09/scd-muon-gia-han-gan-500-ty-dong-no-vay-tai-sab-nhan-manh-kha-nang-pha-san-737-1351174.htm,"CTCP Nước giải khát Chương Dương (CDBECO, UPCoM: SCD) muốn lấy ý kiến cổ đông bằng văn bản về việc gia hạn thanh toán các khoản vay nội bộ với tổng giá trị hơn 487 tỷ đồng tại Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn (SABECO, HOSE: SAB) - công ty mẹ nắm giữ 62.06% vốn SCD.",,1351174.0,3.0
2025-09-10,SAB,46.5,46.6,46.15,46.25,506700,Kết quả - Kế hoạch kinh doanh,"SCD muốn gia hạn gần 500 tỷ đồng nợ vay tại SAB, nhấn mạnh khả năng phá sản",2025-09-10 18:07:29,/2025/09/scd-muon-gia-han-gan-500-ty-dong-no-vay-tai-sab-nhan-manh-kha-nang-pha-san-737-1351174.htm,"CTCP Nước giải khát Chương Dương (CDBECO, UPCoM: SCD) muốn lấy ý kiến cổ đông bằng văn bản về việc gia hạn thanh toán các khoản vay nội bộ với tổng giá trị hơn 487 tỷ đồng tại Tổng CTCP Bia - Rượu - Nước giải khát Sài Gòn (SABECO, HOSE: SAB) - công ty mẹ nắm giữ 62.06% vốn SCD.",,1351174.0,2.0
2025-09-11,SAB,46.4,46.5,45.7,46.4,705600,,,,,,,,
2025-09-12,SAB,46.3,47.4,46.3,46.65,1050800,,,,,,,,
2025-09-15,SAB,46.95,47.0,46.65,46.7,507500,Tin mới nhất,"VHM vượt qua các ""ông lớn"" trong cuộc đua lợi nhuận VN30 quý 2/2025",2025-09-15 09:02:00,/2025/09/vhm-vuot-qua-cac-ong-lon-trong-cuoc-dua-loi-nhuan-vn30-quy-22025-737-1352111.htm,"Vinhomes vươn lên dẫn đầu trong cuộc đua lợi nhuận của nhóm phi tài chính VN30, trong khi Vingroup - ""ông hoàng"" của quý trước - lại rơi vào cảnh ảm đạm.",,1352111.0,3.0
2025-09-15,SAB,46.95,47.0,46.65,46.7,507500,Kết quả - Kế hoạch kinh doanh,"VHM vượt qua các ""ông lớn"" trong cuộc đua lợi nhuận VN30 quý 2/2025",2025-09-15 09:02:00,/2025/09/vhm-vuot-qua-cac-ong-lon-trong-cuoc-dua-loi-nhuan-vn30-quy-22025-737-1352111.htm,"Vinhomes vươn lên dẫn đầu trong cuộc đua lợi nhuận của nhóm phi tài chính VN30, trong khi Vingroup - ""ông hoàng"" của quý trước - lại rơi vào cảnh ảm đạm.",,1352111.0,2.0
2025-09-16,SAB,46.95,48.15,46.6,47.8,2744100,,,,,,,,
2025-09-17,SAB,47.8,48.15,47.3,47.3,983000,,,,,,,,
2025-09-18,SAB,47.45,47.55,46.7,46.8,1010400,,,,,,,,
2025-09-19,SAB,46.95,46.95,46.0,46.0,1385500,Tin mới nhất,SAB: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 14,2025-09-19 17:42:57,/2025/09/sab-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-14-737-1354057.htm,,,1354057.0,3.0
2025-09-19,SAB,46.95,46.95,46.0,46.0,1385500,Kết quả - Kế hoạch kinh doanh,SAB: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 14,2025-09-19 17:42:57,/2025/09/sab-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-14-737-1354057.htm,,,1354057.0,2.0
2025-09-22,SAB,46.1,46.45,45.5,45.7,1354200,,,,,,,,
2025-09-23,SAB,45.8,46.1,45.65,45.8,447500,,,,,,,,
2025-09-24,SAB,45.9,46.1,45.5,46.1,503600,,,,,,,,
2025-09-25,SAB,46.15,46.25,45.75,45.85,468600,,,,,,,,
2025-09-26,SAB,46.05,46.05,45.65,45.65,480800,,,,,,,,
2025-09-29,SAB,45.7,45.7,45.35,45.5,571100,,,,,,,,
2025-09-30,SAB,45.5,45.6,45.15,45.2,553000,,,,,,,,
2025-10-01,SAB,45.3,45.55,45.2,45.3,324100,,,,,,,,
2025-10-02,SAB,45.4,45.75,45.4,45.4,696400,,,,,,,,
2025-10-03,SAB,45.45,45.8,45.4,45.55,425600,,,,,,,,
2025-10-06,SAB,46.05,46.2,45.7,46.15,894200,,,,,,,,
2025-10-07,SAB,46.45,46.45,45.9,46.0,690800,,,,,,,,
2025-10-08,SAB,46.3,46.4,45.95,45.95,517900,,,,,,,,
2025-10-09,SAB,46.0,46.05,45.55,45.6,557300,,,,,,,,
2025-10-10,SAB,45.6,45.95,45.55,45.85,481500,,,,,,,,
2025-10-13,SAB,45.5,45.95,45.35,45.95,521600,,,,,,,,
2025-10-14,SAB,45.8,45.95,45.4,45.4,579100,,,,,,,,
2025-10-15,SAB,45.45,45.7,45.25,45.25,544100,,,,,,,,
2025-10-16,SAB,45.3,45.6,45.1,45.2,467500,,,,,,,,
2025-10-17,SAB,45.2,45.5,44.9,45.25,825800,,,,,,,,
2025-10-20,SAB,45.05,45.25,44.0,44.0,961100,Tin mới nhất,"Có nên tích lũy PTB, SAB và DBD?",2025-10-20 12:07:17,/2025/10/co-nen-tich-luy-ptb-sab-va-dbd-145-1362925.htm,Các công ty chứng khoán (CTCK) khuyến nghị mua PTB nhờ kết quả kinh doanh năm 2025 vẫn tích cực bất chấp những tác động từ thuế quan; tích lũy SAB do phù hợp chiến lược đầu tư cổ tức khi tiềm năng đã phản ánh vào giá; tăng tỷ trọng DBD nhờ lợi thế từ các sản phẩm đặc thù.,,1362925.0,2.0
2025-10-21,SAB,44.15,44.5,44.0,44.45,806800,,,,,,,,
2025-10-22,SAB,44.45,44.8,44.25,44.8,390300,,,,,,,,
